filename,label
flickr_dog_000242.png,Eskimo dog
flickr_dog_000243.png,kelpie
flickr_dog_000244.png,American Staffordshire terrier
flickr_dog_000247.png,toy poodle
flickr_dog_000248.png,Staffordshire bullterrier
flickr_dog_000249.png,basenji
flickr_dog_000250.png,basset
flickr_dog_000251.png,dingo
flickr_dog_000253.png,Yorkshire terrier
flickr_dog_000255.png,English springer
flickr_dog_000256.png,miniature poodle
flickr_dog_000257.png,basset
flickr_dog_000259.png,beagle
flickr_dog_000260.png,Boston bull
flickr_dog_000261.png,Boston bull
flickr_dog_000262.png,Maltese dog
flickr_dog_000263.png,Chihuahua
flickr_dog_000264.png,Ibizan hound
flickr_dog_000265.png,chow
flickr_dog_000266.png,Rhodesian ridgeback
flickr_dog_000267.png,Lhasa
flickr_dog_000268.png,Lhasa
flickr_dog_000269.png,miniature poodle
flickr_dog_000270.png,toy terrier
flickr_dog_000271.png,golden retriever
flickr_dog_000272.png,standard poodle
flickr_dog_000273.png,Border collie
flickr_dog_000274.png,Border terrier
flickr_dog_000275.png,golden retriever
flickr_dog_000276.png,Labrador retriever
flickr_dog_000277.png,miniature schnauzer
flickr_dog_000278.png,Border collie
flickr_dog_000279.png,dingo
flickr_dog_000280.png,Chihuahua
flickr_dog_000281.png,German shepherd
flickr_dog_000282.png,kelpie
flickr_dog_000283.png,vizsla
flickr_dog_000284.png,golden retriever
flickr_dog_000285.png,beagle
flickr_dog_000286.png,West Highland white terrier
flickr_dog_000287.png,Newfoundland
flickr_dog_000288.png,American Staffordshire terrier
flickr_dog_000289.png,Pembroke
flickr_dog_000290.png,Border collie
flickr_dog_000291.png,dingo
flickr_dog_000292.png,Shetland sheepdog
flickr_dog_000293.png,Shetland sheepdog
flickr_dog_000294.png,beagle
flickr_dog_000295.png,kelpie
flickr_dog_000296.png,Bernese mountain dog
flickr_dog_000297.png,dalmatian
flickr_dog_000299.png,kelpie
flickr_dog_000300.png,Appenzeller
flickr_dog_000301.png,Bernese mountain dog
flickr_dog_000302.png,golden retriever
flickr_dog_000303.png,Pembroke
flickr_dog_000304.png,malinois
flickr_dog_000305.png,Chihuahua
flickr_dog_000306.png,golden retriever
flickr_dog_000307.png,dingo
flickr_dog_000308.png,Labrador retriever
flickr_dog_000309.png,Eskimo dog
flickr_dog_000310.png,Border collie
flickr_dog_000311.png,beagle
flickr_dog_000312.png,golden retriever
flickr_dog_000314.png,Labrador retriever
flickr_dog_000315.png,golden retriever
flickr_dog_000316.png,Labrador retriever
flickr_dog_000318.png,kelpie
flickr_dog_000319.png,Bernese mountain dog
flickr_dog_000320.png,American Staffordshire terrier
flickr_dog_000321.png,American Staffordshire terrier
flickr_dog_000322.png,Italian greyhound
flickr_dog_000323.png,Bernese mountain dog
flickr_dog_000324.png,golden retriever
flickr_dog_000325.png,Norfolk terrier
flickr_dog_000326.png,beagle
flickr_dog_000327.png,Walker hound
flickr_dog_000328.png,Weimaraner
flickr_dog_000329.png,redbone
flickr_dog_000330.png,Yorkshire terrier
flickr_dog_000331.png,Walker hound
flickr_dog_000333.png,Rhodesian ridgeback
flickr_dog_000335.png,German shepherd
flickr_dog_000336.png,Pekinese
flickr_dog_000337.png,dingo
flickr_dog_000338.png,beagle
flickr_dog_000339.png,Dandie Dinmont
flickr_dog_000340.png,German short-haired pointer
flickr_dog_000341.png,Labrador retriever
flickr_dog_000342.png,American Staffordshire terrier
flickr_dog_000343.png,Chihuahua
flickr_dog_000344.png,dingo
flickr_dog_000345.png,dalmatian
flickr_dog_000346.png,Staffordshire bullterrier
flickr_dog_000347.png,dingo
flickr_dog_000348.png,collie
flickr_dog_000349.png,Sussex spaniel
flickr_dog_000350.png,Norwegian elkhound
flickr_dog_000351.png,dalmatian
flickr_dog_000352.png,Chihuahua
flickr_dog_000353.png,Saluki
flickr_dog_000354.png,dingo
flickr_dog_000355.png,Border collie
flickr_dog_000356.png,Doberman
flickr_dog_000357.png,redbone
flickr_dog_000358.png,Border collie
flickr_dog_000359.png,golden retriever
flickr_dog_000360.png,Labrador retriever
flickr_dog_000361.png,Labrador retriever
flickr_dog_000362.png,Labrador retriever
flickr_dog_000363.png,dalmatian
flickr_dog_000364.png,miniature pinscher
flickr_dog_000365.png,Border collie
flickr_dog_000366.png,Samoyed
flickr_dog_000367.png,Labrador retriever
flickr_dog_000368.png,golden retriever
flickr_dog_000369.png,toy poodle
flickr_dog_000370.png,Greater Swiss Mountain dog
flickr_dog_000371.png,American Staffordshire terrier
flickr_dog_000372.png,Labrador retriever
flickr_dog_000374.png,dingo
flickr_dog_000375.png,kelpie
flickr_dog_000376.png,wire-haired fox terrier
flickr_dog_000377.png,Border collie
flickr_dog_000378.png,American Staffordshire terrier
flickr_dog_000379.png,English springer
flickr_dog_000381.png,German shepherd
flickr_dog_000383.png,Labrador retriever
flickr_dog_000384.png,dingo
flickr_dog_000385.png,cairn
flickr_dog_000386.png,Norwegian elkhound
flickr_dog_000387.png,Sussex spaniel
flickr_dog_000388.png,dingo
flickr_dog_000389.png,golden retriever
flickr_dog_000390.png,Bernese mountain dog
flickr_dog_000391.png,bluetick
flickr_dog_000392.png,golden retriever
flickr_dog_000393.png,Border terrier
flickr_dog_000394.png,Border collie
flickr_dog_000395.png,beagle
flickr_dog_000396.png,Labrador retriever
flickr_dog_000397.png,Doberman
flickr_dog_000398.png,collie
flickr_dog_000399.png,basenji
flickr_dog_000400.png,German shepherd
flickr_dog_000401.png,dingo
flickr_dog_000402.png,Brittany spaniel
flickr_dog_000403.png,Border collie
flickr_dog_000404.png,Greater Swiss Mountain dog
flickr_dog_000405.png,Rhodesian ridgeback
flickr_dog_000406.png,beagle
flickr_dog_000407.png,Labrador retriever
flickr_dog_000408.png,Labrador retriever
flickr_dog_000409.png,basenji
flickr_dog_000410.png,Labrador retriever
flickr_dog_000411.png,Labrador retriever
flickr_dog_000412.png,Australian terrier
flickr_dog_000413.png,redbone
flickr_dog_000414.png,Labrador retriever
flickr_dog_000415.png,papillon
flickr_dog_000416.png,Labrador retriever
flickr_dog_000417.png,dingo
flickr_dog_000418.png,kelpie
flickr_dog_000419.png,Saluki
flickr_dog_000420.png,Labrador retriever
flickr_dog_000421.png,Cardigan
flickr_dog_000422.png,kelpie
flickr_dog_000423.png,Labrador retriever
flickr_dog_000424.png,beagle
flickr_dog_000426.png,Border collie
flickr_dog_000427.png,dingo
flickr_dog_000428.png,Walker hound
flickr_dog_000429.png,German shepherd
flickr_dog_000430.png,toy poodle
flickr_dog_000431.png,black-and-tan coonhound
flickr_dog_000432.png,Weimaraner
flickr_dog_000433.png,Maltese dog
flickr_dog_000434.png,German shepherd
flickr_dog_000435.png,Border terrier
flickr_dog_000436.png,Border collie
flickr_dog_000437.png,Appenzeller
flickr_dog_000438.png,Pomeranian
flickr_dog_000439.png,German shepherd
flickr_dog_000440.png,Pekinese
flickr_dog_000441.png,Pembroke
flickr_dog_000442.png,tennis ball
flickr_dog_000443.png,Labrador retriever
flickr_dog_000444.png,Lhasa
flickr_dog_000445.png,Great Pyrenees
flickr_dog_000446.png,bull mastiff
flickr_dog_000447.png,collie
flickr_dog_000448.png,American Staffordshire terrier
flickr_dog_000449.png,wire-haired fox terrier
flickr_dog_000450.png,Border collie
flickr_dog_000451.png,Blenheim spaniel
flickr_dog_000453.png,Labrador retriever
flickr_dog_000455.png,Shetland sheepdog
flickr_dog_000456.png,Labrador retriever
flickr_dog_000457.png,Cardigan
flickr_dog_000458.png,beagle
flickr_dog_000459.png,Norwegian elkhound
flickr_dog_000460.png,redbone
flickr_dog_000461.png,redbone
flickr_dog_000462.png,Chihuahua
flickr_dog_000463.png,whippet
flickr_dog_000464.png,Labrador retriever
flickr_dog_000465.png,Border collie
flickr_dog_000466.png,Labrador retriever
flickr_dog_000469.png,kelpie
flickr_dog_000470.png,Chihuahua
flickr_dog_000471.png,wire-haired fox terrier
flickr_dog_000472.png,Norwegian elkhound
flickr_dog_000473.png,golden retriever
flickr_dog_000474.png,Walker hound
flickr_dog_000475.png,Irish terrier
flickr_dog_000476.png,vizsla
flickr_dog_000477.png,dingo
flickr_dog_000478.png,English springer
flickr_dog_000479.png,Labrador retriever
flickr_dog_000480.png,Australian terrier
flickr_dog_000481.png,Gordon setter
flickr_dog_000482.png,Weimaraner
flickr_dog_000483.png,malinois
flickr_dog_000484.png,golden retriever
flickr_dog_000485.png,beagle
flickr_dog_000486.png,Shih-Tzu
flickr_dog_000487.png,beagle
flickr_dog_000488.png,golden retriever
flickr_dog_000490.png,Irish setter
flickr_dog_000492.png,whippet
flickr_dog_000493.png,dingo
flickr_dog_000494.png,black-and-tan coonhound
flickr_dog_000496.png,cocker spaniel
flickr_dog_000497.png,dalmatian
flickr_dog_000498.png,Pembroke
flickr_dog_000500.png,kelpie
flickr_dog_000501.png,boxer
flickr_dog_000502.png,Boston bull
flickr_dog_000503.png,dingo
flickr_dog_000504.png,redbone
flickr_dog_000505.png,chow
flickr_dog_000506.png,German shepherd
flickr_dog_000507.png,Lhasa
flickr_dog_000508.png,Norwegian elkhound
flickr_dog_000509.png,boxer
flickr_dog_000510.png,Chesapeake Bay retriever
flickr_dog_000511.png,Labrador retriever
flickr_dog_000512.png,Walker hound
flickr_dog_000513.png,Border terrier
flickr_dog_000514.png,Border collie
flickr_dog_000515.png,Shetland sheepdog
flickr_dog_000516.png,black-and-tan coonhound
flickr_dog_000518.png,Pembroke
flickr_dog_000519.png,kelpie
flickr_dog_000520.png,Border collie
flickr_dog_000522.png,dingo
flickr_dog_000523.png,Pomeranian
flickr_dog_000524.png,Shetland sheepdog
flickr_dog_000525.png,golden retriever
flickr_dog_000526.png,otterhound
flickr_dog_000527.png,Pembroke
flickr_dog_000528.png,Japanese spaniel
flickr_dog_000530.png,Maltese dog
flickr_dog_000531.png,Blenheim spaniel
flickr_dog_000532.png,Rhodesian ridgeback
flickr_dog_000533.png,American Staffordshire terrier
flickr_dog_000534.png,American Staffordshire terrier
flickr_dog_000535.png,whippet
flickr_dog_000536.png,Chihuahua
flickr_dog_000537.png,Italian greyhound
flickr_dog_000539.png,miniature poodle
flickr_dog_000540.png,Staffordshire bullterrier
flickr_dog_000541.png,Norwich terrier
flickr_dog_000542.png,Pomeranian
flickr_dog_000543.png,dingo
flickr_dog_000544.png,Eskimo dog
flickr_dog_000546.png,American Staffordshire terrier
flickr_dog_000547.png,English springer
flickr_dog_000548.png,Brittany spaniel
flickr_dog_000549.png,Yorkshire terrier
flickr_dog_000550.png,basenji
flickr_dog_000551.png,Brittany spaniel
flickr_dog_000552.png,cocker spaniel
flickr_dog_000554.png,beagle
flickr_dog_000555.png,basset
flickr_dog_000556.png,Maltese dog
flickr_dog_000557.png,Pomeranian
flickr_dog_000558.png,golden retriever
flickr_dog_000559.png,chow
flickr_dog_000560.png,collie
flickr_dog_000561.png,Ibizan hound
flickr_dog_000562.png,miniature pinscher
flickr_dog_000563.png,Italian greyhound
flickr_dog_000564.png,American Staffordshire terrier
flickr_dog_000566.png,German short-haired pointer
flickr_dog_000568.png,Maltese dog
flickr_dog_000570.png,Eskimo dog
flickr_dog_000571.png,Sealyham terrier
flickr_dog_000573.png,dingo
flickr_dog_000574.png,Labrador retriever
flickr_dog_000575.png,Ibizan hound
flickr_dog_000577.png,toy terrier
flickr_dog_000578.png,Border collie
flickr_dog_000579.png,American Staffordshire terrier
flickr_dog_000581.png,Bernese mountain dog
flickr_dog_000582.png,Pomeranian
flickr_dog_000583.png,Pomeranian
flickr_dog_000584.png,Chihuahua
flickr_dog_000585.png,bluetick
flickr_dog_000586.png,Dandie Dinmont
flickr_dog_000587.png,Cardigan
flickr_dog_000588.png,vizsla
flickr_dog_000589.png,golden retriever
flickr_dog_000590.png,bull mastiff
flickr_dog_000591.png,Pekinese
flickr_dog_000592.png,Newfoundland
flickr_dog_000593.png,Appenzeller
flickr_dog_000594.png,miniature schnauzer
flickr_dog_000595.png,golden retriever
flickr_dog_000597.png,Boston bull
flickr_dog_000598.png,Staffordshire bullterrier
flickr_dog_000599.png,Blenheim spaniel
flickr_dog_000600.png,Maltese dog
flickr_dog_000601.png,Chihuahua
flickr_dog_000602.png,dingo
flickr_dog_000603.png,beagle
flickr_dog_000604.png,collie
flickr_dog_000605.png,Eskimo dog
flickr_dog_000606.png,dingo
flickr_dog_000607.png,Australian terrier
flickr_dog_000608.png,Doberman
flickr_dog_000609.png,Chihuahua
flickr_dog_000611.png,American Staffordshire terrier
flickr_dog_000612.png,Eskimo dog
flickr_dog_000613.png,bull mastiff
flickr_dog_000614.png,basenji
flickr_dog_000616.png,Cardigan
flickr_dog_000617.png,American Staffordshire terrier
flickr_dog_000620.png,bull mastiff
flickr_dog_000621.png,Eskimo dog
flickr_dog_000623.png,Labrador retriever
flickr_dog_000624.png,Pomeranian
flickr_dog_000627.png,flat-coated retriever
flickr_dog_000628.png,Scottish deerhound
flickr_dog_000630.png,Labrador retriever
flickr_dog_000631.png,flat-coated retriever
flickr_dog_000632.png,dingo
flickr_dog_000633.png,Eskimo dog
flickr_dog_000634.png,collie
flickr_dog_000635.png,standard poodle
flickr_dog_000636.png,Border collie
flickr_dog_000637.png,Tibetan terrier
flickr_dog_000638.png,pug
flickr_dog_000639.png,Yorkshire terrier
flickr_dog_000641.png,American Staffordshire terrier
flickr_dog_000643.png,Newfoundland
flickr_dog_000644.png,kelpie
flickr_dog_000645.png,kelpie
flickr_dog_000646.png,golden retriever
flickr_dog_000647.png,Pembroke
flickr_dog_000649.png,miniature schnauzer
flickr_dog_000650.png,American Staffordshire terrier
flickr_dog_000652.png,malinois
flickr_dog_000653.png,Chihuahua
flickr_dog_000655.png,Doberman
flickr_dog_000656.png,Eskimo dog
flickr_dog_000657.png,Afghan hound
flickr_dog_000659.png,French bulldog
flickr_dog_000660.png,kelpie
flickr_dog_000662.png,Bernese mountain dog
flickr_dog_000663.png,kelpie
flickr_dog_000664.png,Greater Swiss Mountain dog
flickr_dog_000665.png,Yorkshire terrier
flickr_dog_000666.png,Yorkshire terrier
flickr_dog_000667.png,American Staffordshire terrier
flickr_dog_000668.png,Brittany spaniel
flickr_dog_000669.png,papillon
flickr_dog_000670.png,malinois
flickr_dog_000671.png,bull mastiff
flickr_dog_000672.png,American Staffordshire terrier
flickr_dog_000674.png,Mexican hairless
flickr_dog_000676.png,Australian terrier
flickr_dog_000677.png,kelpie
flickr_dog_000678.png,boxer
flickr_dog_000679.png,Eskimo dog
flickr_dog_000680.png,Weimaraner
flickr_dog_000681.png,Chihuahua
flickr_dog_000682.png,Rhodesian ridgeback
flickr_dog_000683.png,boxer
flickr_dog_000684.png,Irish wolfhound
flickr_dog_000685.png,Brittany spaniel
flickr_dog_000686.png,giant schnauzer
flickr_dog_000688.png,kelpie
flickr_dog_000689.png,vizsla
flickr_dog_000690.png,Samoyed
flickr_dog_000691.png,American Staffordshire terrier
flickr_dog_000692.png,malinois
flickr_dog_000693.png,miniature pinscher
flickr_dog_000696.png,Labrador retriever
flickr_dog_000697.png,Eskimo dog
flickr_dog_000698.png,Eskimo dog
flickr_dog_000699.png,Boston bull
flickr_dog_000700.png,dalmatian
flickr_dog_000701.png,Pembroke
flickr_dog_000702.png,standard poodle
flickr_dog_000703.png,standard poodle
flickr_dog_000704.png,Pembroke
flickr_dog_000705.png,wire-haired fox terrier
flickr_dog_000707.png,wire-haired fox terrier
flickr_dog_000709.png,Pekinese
flickr_dog_000710.png,Pembroke
flickr_dog_000711.png,Pembroke
flickr_dog_000712.png,otterhound
flickr_dog_000713.png,bull mastiff
flickr_dog_000714.png,silky terrier
flickr_dog_000716.png,papillon
flickr_dog_000718.png,Japanese spaniel
flickr_dog_000719.png,Appenzeller
flickr_dog_000721.png,pug
flickr_dog_000722.png,Labrador retriever
flickr_dog_000723.png,American Staffordshire terrier
flickr_dog_000724.png,Pomeranian
flickr_dog_000725.png,toy poodle
flickr_dog_000726.png,affenpinscher
flickr_dog_000727.png,English springer
flickr_dog_000728.png,German shepherd
flickr_dog_000729.png,Staffordshire bullterrier
flickr_dog_000730.png,Cardigan
flickr_dog_000731.png,Tibetan terrier
flickr_dog_000732.png,Yorkshire terrier
flickr_dog_000733.png,dingo
flickr_dog_000734.png,black-and-tan coonhound
flickr_dog_000735.png,miniature poodle
flickr_dog_000736.png,Staffordshire bullterrier
flickr_dog_000738.png,Lhasa
flickr_dog_000739.png,toy poodle
flickr_dog_000740.png,briard
flickr_dog_000741.png,toy terrier
flickr_dog_000742.png,miniature poodle
flickr_dog_000743.png,American Staffordshire terrier
flickr_dog_000744.png,Chihuahua
flickr_dog_000745.png,Staffordshire bullterrier
flickr_dog_000746.png,toy terrier
flickr_dog_000747.png,Staffordshire bullterrier
flickr_dog_000748.png,Chihuahua
flickr_dog_000749.png,Chihuahua
flickr_dog_000750.png,vizsla
flickr_dog_000751.png,French bulldog
flickr_dog_000752.png,Pembroke
flickr_dog_000753.png,golden retriever
flickr_dog_000754.png,golden retriever
flickr_dog_000755.png,papillon
flickr_dog_000756.png,golden retriever
flickr_dog_000758.png,pug
flickr_dog_000759.png,French bulldog
flickr_dog_000760.png,miniature pinscher
flickr_dog_000761.png,Tibetan terrier
flickr_dog_000762.png,kelpie
flickr_dog_000763.png,miniature poodle
flickr_dog_000764.png,dingo
flickr_dog_000765.png,Eskimo dog
flickr_dog_000766.png,Labrador retriever
flickr_dog_000767.png,Greater Swiss Mountain dog
flickr_dog_000768.png,Labrador retriever
flickr_dog_000769.png,beagle
flickr_dog_000770.png,German shepherd
flickr_dog_000771.png,Chihuahua
flickr_dog_000773.png,American Staffordshire terrier
flickr_dog_000775.png,American Staffordshire terrier
flickr_dog_000776.png,Staffordshire bullterrier
flickr_dog_000777.png,German shepherd
flickr_dog_000778.png,American Staffordshire terrier
flickr_dog_000779.png,American Staffordshire terrier
flickr_dog_000780.png,American Staffordshire terrier
flickr_dog_000783.png,Chihuahua
flickr_dog_000784.png,Bernese mountain dog
flickr_dog_000786.png,miniature poodle
flickr_dog_000787.png,Blenheim spaniel
flickr_dog_000788.png,golden retriever
flickr_dog_000789.png,French bulldog
flickr_dog_000790.png,Bernese mountain dog
flickr_dog_000791.png,Labrador retriever
flickr_dog_000792.png,wire-haired fox terrier
flickr_dog_000793.png,Border collie
flickr_dog_000794.png,kelpie
flickr_dog_000796.png,collie
flickr_dog_000797.png,boxer
flickr_dog_000798.png,golden retriever
flickr_dog_000799.png,boxer
flickr_dog_000800.png,Norwegian elkhound
flickr_dog_000801.png,miniature poodle
flickr_dog_000802.png,Norwegian elkhound
flickr_dog_000803.png,Eskimo dog
flickr_dog_000804.png,Pembroke
flickr_dog_000805.png,Pembroke
flickr_dog_000807.png,Norwegian elkhound
flickr_dog_000808.png,miniature pinscher
flickr_dog_000809.png,Great Dane
flickr_dog_000810.png,Saint Bernard
flickr_dog_000811.png,Rhodesian ridgeback
flickr_dog_000813.png,golden retriever
flickr_dog_000815.png,Australian terrier
flickr_dog_000816.png,French bulldog
flickr_dog_000817.png,Shetland sheepdog
flickr_dog_000818.png,American Staffordshire terrier
flickr_dog_000819.png,dingo
flickr_dog_000820.png,Pembroke
flickr_dog_000821.png,Border collie
flickr_dog_000822.png,Boston bull
flickr_dog_000824.png,Norwegian elkhound
flickr_dog_000825.png,Rhodesian ridgeback
flickr_dog_000826.png,toy terrier
flickr_dog_000828.png,Rhodesian ridgeback
flickr_dog_000829.png,miniature schnauzer
flickr_dog_000830.png,Rottweiler
flickr_dog_000831.png,Chihuahua
flickr_dog_000832.png,Chihuahua
